OTU	L.CC14.1	L.CC14.2	L.CC14.3	L.CC15.1	L.CC15.2	L.CC15.3	L.CC11.1	L.CC11.2	L.CC11.3	L.CC18.1	L.CC18.2	L.CC18.3	L.CC7.1	L.CC7.2	L.CC7.3	L.CC13.1	L.CC13.2	L.CC13.3	L.CC6.1	L.CC6.2	L.CC6.3	L.CC16.1	L.CC16.2	L.CC16.3	L.CC5.1	L.CC5.2	L.CC5.3	L.CC9.1	L.CC9.2	L.CC9.3	L.CC8.1	L.CC8.2	L.CC8.3	L.CC17.1	L.CC17.2	L.CC17.3	L.CC19.1	L.CC19.2	L.CC19.3	L.CC3.1	L.CC3.2	L.CC3.3	L.CC10.1	L.CC10.2	L.CC10.3
Zotu4643	0	0	0	6	0	15	3	0	29	0	0	0	0	0	0	0	20	27	0	32	5	0	0	0	0	34	3	0	0	0	42	35	0	0	0	0	0	0	0	0	0	3	0	0	0
Zotu4644	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	92	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	3	0	35	0
Zotu4645	0	0	0	0	0	0	0	0	0	0	0	0	115	52	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4646	22	13	30	0	0	0	0	4	12	0	0	0	19	8	46	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	3	0	6	0	26	0	15	32	5	3	0	18	0	0	0
Zotu4647	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	67	0	86	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4648	0	0	0	122	0	71	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	6	0	0	0	0
Zotu465	106	173	5	0	0	0	51	87	78	0	0	12	195	49	24	0	0	0	84	108	19	63	237	140	24	33	0	0	0	0	32	15	19	0	0	0	84	113	151	44	0	57	396	91	0
Zotu4650	26	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	41	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	56	119	70	0	0	0
Zotu4653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	53	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4654	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	47	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4655	0	0	0	0	0	0	0	0	0	0	0	0	43	13	29	0	0	0	0	0	0	0	0	0	37	19	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	151	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4657	28	21	0	0	0	0	3	0	24	0	0	0	0	0	38	0	0	0	0	0	0	0	4	0	19	9	0	0	0	0	0	0	4	29	0	30	0	0	7	13	49	0	0	0	0
Zotu4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4659	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	14	13	39	0	0	25	16	11	33	4	32	17	0	0	0
Zotu466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	945	2598	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	21	102	0	0	0	0	0	0
Zotu4662	30	114	18	0	0	0	24	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	11	0	0	0	6	11	20	0	0	0	0	0	0
Zotu4663	0	0	3	0	0	0	0	0	35	11	0	0	31	4	3	33	0	3	56	0	0	0	6	6	0	0	5	0	0	0	0	0	11	0	0	0	13	0	0	13	7	0	0	0	5
Zotu4664	0	0	38	46	27	0	0	0	0	0	0	0	0	0	0	114	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	68	137	0	0	0	3	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	65	52	130	40	0	0	0	0	0
Zotu4667	0	0	0	0	6	0	10	0	0	0	0	0	3	15	0	38	0	0	0	0	0	0	0	0	6	0	60	0	0	0	31	0	0	0	0	0	84	0	0	13	16	0	0	0	0
Zotu4668	0	10	18	0	0	0	0	5	27	0	0	0	61	0	38	0	0	0	0	0	58	0	0	0	8	0	0	0	0	0	0	0	21	0	0	0	0	10	0	0	0	0	0	0	0
Zotu4669	5	23	29	10	29	0	0	6	0	10	12	14	36	0	0	3	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	26	5	0	0	0	24	0	12	0	0	0	0	0	0
Zotu467	0	22	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	5	49	0	66	195	354	291	0	0	0	38	0	0	8	6	0	605	315	49	3	0	11	25	31	0	59	125	75
Zotu4670	0	0	0	0	0	0	0	6	0	0	0	59	0	0	0	0	0	54	0	0	0	0	0	0	0	4	50	0	0	0	8	0	4	0	38	0	0	0	0	0	0	4	0	0	0
Zotu4671	0	18	0	0	0	0	7	0	0	0	0	0	0	9	14	0	0	0	0	0	8	0	0	0	17	50	43	0	0	0	47	10	25	0	0	0	0	0	0	0	0	19	0	0	0
Zotu4672	0	45	0	0	0	0	0	0	107	63	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
Zotu4673	0	18	18	0	51	0	4	0	0	5	0	35	30	36	64	6	0	34	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13	0	9	0	0	0	10	21	31	44	0	0	0
Zotu4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	8	21	0	0	0	0	0	0	0	0	0	24	0	0	0	10	8	69	24	6	0	0	0	0
Zotu4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	144	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4677	0	0	0	0	30	9	0	0	0	127	0	22	0	0	0	17	0	17	0	5	0	0	0	0	12	0	0	0	0	0	6	0	28	0	0	0	8	0	0	0	0	0	0	0	0
Zotu4679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	34	160	0	0	0	0	0	0	7	0	0	21	0	0	0	0	0	0	0	0	0	0	0
Zotu468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	477	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	6
Zotu4680	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	146	128	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	101	26	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
Zotu4682	0	19	31	7	0	38	4	0	0	5	0	0	0	0	22	0	4	3	7	0	0	0	41	3	7	0	17	0	0	0	29	9	0	0	20	0	4	0	0	4	0	9	0	0	0
Zotu4683	0	0	0	29	9	55	0	0	0	24	17	24	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	25	0	0	0	0	0	125	17	8	9	42	0	0	0	0	0
Zotu4685	0	0	30	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	84	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4686	7	36	124	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	0	0	0	0	0	0	5	0	13	0	0	0	0	10	6	0	0	0	0	0	0	3	10	0	0	0	0
Zotu4687	0	45	61	0	14	0	0	0	0	0	10	0	0	5	58	0	25	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0
Zotu4688	0	0	0	0	5	10	0	0	9	0	0	0	0	0	13	0	0	0	48	6	0	0	24	0	0	24	57	0	0	0	0	11	11	24	0	0	4	0	5	0	0	0	0	0	10
Zotu4689	0	0	0	0	0	21	0	0	5	0	68	20	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	8	69	0	26	0	0	0	0
Zotu469	203	165	141	174	199	191	0	8	60	155	40	32	0	0	0	25	28	41	79	51	138	0	9	4	4	14	55	0	0	0	108	0	11	22	62	0	103	56	85	15	114	36	16	0	47
Zotu4690	61	36	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4691	0	45	0	10	0	17	9	10	7	0	8	51	7	0	0	0	15	0	0	0	12	0	0	0	17	3	0	0	0	0	0	26	0	0	0	0	0	0	13	0	0	0	0	0	0
Zotu4692	0	0	0	26	43	3	0	0	0	0	59	0	0	0	0	14	4	45	0	0	0	0	0	0	4	0	0	0	0	0	17	8	7	0	0	0	0	13	0	0	0	0	0	0	0
Zotu4693	0	7	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	103
Zotu4694	9	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	5	0	0	0	0	20	24	0	0	0	0	0	0	3	0	0	19	0	25	0	30	0	27	25	18	0	0	0
Zotu4695	14	0	0	23	19	5	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0
Zotu4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	81	129	0	0	0
Zotu4697	0	6	0	5	0	0	0	0	0	0	27	0	0	0	0	25	7	50	0	0	0	0	0	0	0	0	13	0	0	0	12	0	6	0	0	0	44	0	0	16	0	17	0	0	0
Zotu4698	0	0	0	0	0	0	0	0	0	0	0	0	53	26	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	28	0	43
Zotu4699	0	0	0	0	0	0	0	0	0	31	13	26	0	0	0	5	58	95	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu47	246	303	268	63	19	37	330	172	407	263	90	21	668	588	544	47	53	55	442	553	658	210	185	151	236	340	400	0	42	70	179	198	114	24	281	161	110	126	207	269	237	195	449	313	492
Zotu470	52	84	155	14	48	0	52	33	65	50	11	22	265	112	114	97	7	0	41	26	66	0	31	0	164	142	90	0	0	0	91	78	70	0	80	0	96	52	8	62	46	56	4	0	0
Zotu4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	95	81	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0
Zotu4701	0	7	15	0	6	0	0	21	0	0	0	0	0	0	0	15	0	0	0	0	0	4	57	5	4	23	52	0	0	0	6	13	4	0	0	8	0	0	0	0	0	0	0	0	0
Zotu4702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	107	116	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	58	54
Zotu4704	25	4	0	0	19	0	0	0	0	48	0	26	0	0	9	0	0	0	0	0	0	16	18	0	19	4	59	0	0	0	0	0	0	0	0	0	5	0	23	0	0	0	0	0	0
Zotu4705	0	0	0	0	0	95	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4706	0	0	0	0	0	0	0	81	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	113	0	0	0	0	0	0	0
Zotu4707	0	0	0	0	0	70	0	0	0	14	4	70	0	0	0	0	3	26	0	0	0	0	0	0	0	0	0	0	0	0	40	0	4	0	0	13	0	0	0	3	0	0	0	0	0
Zotu4708	0	0	13	0	0	0	0	0	0	0	0	0	0	28	48	0	0	0	0	26	0	0	0	0	34	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	37	65	69	53	34	0	0	0
Zotu471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2536	2054	2172	0	0	0
Zotu4710	79	0	43	0	18	0	52	62	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	38	0	59
Zotu4712	0	0	0	0	51	6	0	0	0	0	0	0	0	0	55	105	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	0
Zotu4713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	69	194	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	156	34	0	0	0	0	0	0
Zotu4715	0	0	57	0	0	0	0	4	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	63	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
Zotu4716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	24	37	33	0	0	0	0	0	37	0	0	0	0	46	3	25	0	19	0	0	0
Zotu4717	39	0	0	0	0	0	9	29	9	0	0	0	0	6	10	0	0	0	0	0	0	6	20	0	23	16	21	0	0	0	25	26	31	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4718	0	3	33	17	14	0	45	0	0	0	0	0	0	0	0	0	0	0	35	0	0	7	18	0	13	0	0	0	0	0	0	8	9	0	0	0	12	7	0	0	0	9	0	0	0
Zotu4719	0	0	0	0	8	0	0	0	0	0	0	61	0	0	0	0	0	0	0	85	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	47	0	16	0	0	0	0
Zotu472	0	0	0	0	0	0	0	0	0	0	0	0	533	221	346	0	0	0	0	0	0	0	0	0	66	121	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	363	564
Zotu4720	0	0	0	0	11	50	22	0	34	111	0	0	0	0	0	0	36	0	0	0	0	4	8	0	0	0	22	0	0	0	0	0	24	0	0	10	4	0	0	4	0	0	0	0	0
Zotu4721	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	12	21	128	67	12
Zotu4722	0	0	3	0	0	4	0	0	0	51	14	10	0	5	0	57	49	27	0	0	0	5	3	0	16	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	14	0	0	0
Zotu4724	0	0	0	3	86	0	0	0	0	0	13	23	0	0	0	0	0	11	0	0	0	0	21	0	0	0	0	0	0	0	22	24	25	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4725	0	0	4	38	55	19	0	0	0	48	6	18	0	0	0	0	0	0	0	0	0	0	0	0	37	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4726	0	0	0	58	47	0	0	0	0	18	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4727	0	0	0	0	0	0	101	18	71	0	0	0	14	0	0	0	0	0	0	0	0	0	19	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4728	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	24	26	0	0	0	0	0	45	0	0	0	0	0	4	0	41	0	0	8	135	17
Zotu4729	0	12	0	21	0	0	0	17	0	9	0	9	0	0	0	0	0	6	0	0	0	0	0	0	4	0	24	0	0	0	0	0	0	0	0	42	22	4	5	0	0	51	0	0	0
Zotu473	0	0	0	0	0	0	260	68	24	0	0	0	0	0	0	0	0	0	0	0	0	119	485	210	309	191	602	0	0	0	163	130	209	12	9	5	0	0	0	0	0	0	0	0	0
Zotu4730	0	0	0	0	0	0	0	0	0	0	0	0	21	3	39	0	0	0	0	0	0	32	89	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	50	17	0	0	0
Zotu4732	20	0	0	52	76	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	0	36	0	19	0	0	10	0	0	0
Zotu4734	0	0	0	43	19	115	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	49	17	0	0	3	0	4	0	4	0	0	0	0	0
Zotu4735	0	0	0	57	0	0	0	0	49	21	32	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	15	0	33	0	0	0	0	0	0
Zotu4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	72	53	0	0	0
Zotu4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	25	0	0	4	26	10	93	74
Zotu4739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	195	29	0	0	0	0	0	0	0	0	0	0	0	0
Zotu474	79	98	165	178	136	74	70	8	128	185	82	8	64	20	36	48	28	65	33	9	70	32	31	0	51	37	85	0	0	0	132	78	42	0	0	0	24	97	0	68	28	76	0	0	0
Zotu4740	0	0	0	0	0	0	0	6	57	0	0	0	0	0	0	33	0	0	0	0	0	0	4	0	51	0	0	0	0	0	0	3	7	0	0	86	0	0	0	0	0	0	0	0	0
Zotu4741	0	0	0	0	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	34	0	4	66	45	0	0	0	5	0	0	0	0	0	3	0	9	0	0	11	41	0	0
Zotu4742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	18	34	31	30	0	0	0	0	0	0	70	3	0	3	0	7	0	0	0	0	0	0
Zotu4743	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	0	0	0	0	0	67	75	33	5	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4746	0	0	11	47	3	0	0	0	0	16	48	0	0	0	0	103	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
Zotu4747	0	0	0	0	0	0	0	0	0	0	6	84	0	3	0	0	0	0	0	38	0	68	6	28	0	0	0	0	0	0	0	0	0	0	46	16	0	0	6	0	0	5	0	0	0
Zotu4748	25	9	0	0	0	0	8	0	0	103	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
Zotu475	44	129	85	88	0	0	33	0	98	26	82	40	109	120	144	0	0	155	65	3	147	148	78	142	66	50	0	0	0	0	0	16	0	120	105	0	0	26	42	51	19	20	0	0	33
Zotu4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	3	0	0	0	0	0	0	0	0	0	0	0	0	17	28	0	63	19	84	0	0	0
Zotu4752	0	0	0	0	0	0	0	0	0	161	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4753	0	0	0	32	14	0	0	0	0	0	64	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	62	96	0	0	0
Zotu4755	0	0	0	0	0	0	0	0	0	0	99	0	0	5	0	0	90	0	6	19	0	3	0	16	5	9	0	0	0	0	21	67	48	0	0	0	0	7	34	3	21	0	0	0	0
Zotu4756	0	0	0	56	49	119	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4757	0	0	0	0	4	0	0	0	0	164	29	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4758	42	71	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	20	0	0	0	5	0	0	11	0	18	0	0	0	0	22	28	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4759	0	0	0	18	17	0	0	0	25	9	10	0	71	4	0	16	0	0	0	0	0	5	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	114	11	18
Zotu476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	424	1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4760	11	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	6	4	4	16	0	0	0	0	0	0	79	0	0	13	19	17	4	18	0	0	0	0
Zotu4761	0	5	0	0	0	52	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	9	0	8	23	3	0	0	0	0	0	3	5	0	0	0	0	0	61	0	0	7	74	0	0
Zotu4762	0	0	34	0	0	87	0	0	0	42	17	0	0	0	0	14	0	3	0	12	0	0	0	0	5	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4763	0	0	0	0	0	12	51	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
Zotu4764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	29	0	0	0	0	106	0
Zotu4765	0	9	3	0	0	0	3	18	0	25	0	6	0	3	0	0	7	0	10	0	0	0	24	0	22	3	58	0	0	0	0	30	17	0	0	0	0	0	0	3	0	0	0	0	0
Zotu4766	7	41	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	134	0	0	0	18	24	20	11	0	0	0
Zotu4767	0	36	0	0	0	0	0	8	0	14	9	0	0	0	17	0	0	0	0	7	0	0	0	0	58	30	17	0	0	0	35	0	0	0	0	0	0	0	13	0	34	36	0	0	0
Zotu4768	0	30	10	0	25	0	10	0	0	0	3	0	0	14	0	0	7	0	0	0	0	0	0	0	0	5	81	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0
Zotu4769	9	14	7	0	0	0	6	0	4	0	0	0	7	0	0	0	0	0	0	0	0	19	0	0	23	27	4	0	0	0	52	12	25	0	0	0	0	8	4	18	0	3	0	0	0
Zotu477	108	61	189	244	453	255	20	0	6	459	240	51	90	0	39	43	120	40	143	72	6	0	6	41	28	88	125	0	0	0	8	62	28	0	0	0	27	47	27	12	22	0	8	0	0
Zotu4770	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	4	14	7	5	0	9	0	0	0	0	6	12	0	0	81	0	0	24	3	0	0	7	0	0	0
Zotu4771	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	39	0	7	4	0	0	0	28	0	5	0	0	0	0	0	0	0	111	0	0	0	0	0	10	15	0	0	0	0
Zotu4772	37	23	21	0	0	23	0	0	0	0	0	0	7	0	0	99	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
Zotu4773	26	6	27	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	82	33	6	10	0	11	0	0	0
Zotu4775	0	0	40	0	19	80	0	10	8	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	11	8	0	0	0	17	50	13	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4776	0	0	0	0	0	0	0	0	0	50	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	269	98	12	0	0	0	0	0
Zotu4778	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	16	0	0	26	0	0	0	0
Zotu478	39	29	0	114	104	57	40	0	19	0	0	0	169	36	48	0	0	0	33	33	65	50	27	6	0	0	93	0	846	0	11	16	10	0	0	0	116	43	102	80	60	26	94	41	0
Zotu4780	0	22	0	0	70	10	0	0	0	0	0	0	0	0	0	0	33	0	10	0	0	0	0	0	0	0	0	0	0	0	25	5	0	0	44	0	0	0	0	0	0	16	0	0	0
Zotu4781	0	0	0	0	22	11	0	0	0	7	20	66	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4782	0	0	0	0	0	49	0	0	42	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	90	0	0	0	0	0	0	0	0	0	0
Zotu4783	0	42	0	0	0	12	0	0	0	0	0	0	0	5	6	0	0	0	0	12	0	0	0	53	0	0	0	0	0	0	0	0	0	13	0	0	0	18	0	14	24	19	0	60	0
